chr	start	end	name	score	strand	cluster_ID	cluster_ACC
Un_random	6147836	6150914	ENSTNIG00000005098	.	+	C1011	PF00560
Un_random	6384072	6385445	ENSTNIG00000006420	.	-	C1017	PF00581
Un_random	6385592	6389937	ENSTNIG00000002305	.	-	C1017	PF00581
Un_random	6887989	6890573	ENSTNIG00000011588	.	-	C504	PF00071
Un_random	6893166	6898932	ENSTNIG00000011589	.	-	C504	PF00071
Un_random	7716139	7718306	ENSTNIG00000011619	.	-	C1661	PF07690
Un_random	7769187	7771721	ENSTNIG00000011623	.	-	C102	PF00009
Un_random	7769187	7771721	ENSTNIG00000011623	.	-	C1420	PF03143
Un_random	7769187	7771721	ENSTNIG00000011623	.	-	C1423	PF03144
Un_random	7772787	7775527	ENSTNIG00000011624	.	-	C102	PF00009
Un_random	7772787	7775527	ENSTNIG00000011624	.	-	C1420	PF03143
Un_random	7772787	7775527	ENSTNIG00000011624	.	-	C1423	PF03144
Un_random	7802997	7811958	ENSTNIG00000018945	.	-	C1661	PF07690
Un_random	7862147	7862669	ENSTNIG00000001382	.	+	C1605	PF07686
Un_random	7863544	7863966	ENSTNIG00000004091	.	+	C1605	PF07686
Un_random	7865884	7866317	ENSTNIG00000001398	.	+	C287	PF00047
Un_random	7865884	7866317	ENSTNIG00000001398	.	+	C1605	PF07686
Un_random	7870048	7870468	ENSTNIG00000000813	.	+	C1605	PF07686
Un_random	7871118	7875134	ENSTNIG00000004485	.	+	C1605	PF07686
Un_random	7872445	7872864	ENSTNIG00000000757	.	+	C1605	PF07686
Un_random	7875980	7877484	ENSTNIG00000001357	.	+	C287	PF00047
Un_random	7875980	7877484	ENSTNIG00000001357	.	+	C1605	PF07686
Un_random	7877899	7881353	ENSTNIG00000000799	.	+	C287	PF00047
Un_random	7877899	7881353	ENSTNIG00000000799	.	+	C1605	PF07686
Un_random	7878336	7878755	ENSTNIG00000000116	.	+	C287	PF00047
Un_random	7878336	7878755	ENSTNIG00000000116	.	+	C1605	PF07686
Un_random	7881592	7882011	ENSTNIG00000000009	.	+	C1605	PF07686
Un_random	7882400	7882809	ENSTNIG00000001034	.	+	C287	PF00047
Un_random	7882400	7882809	ENSTNIG00000001034	.	+	C1605	PF07686
Un_random	7884437	7884876	ENSTNIG00000001036	.	+	C287	PF00047
Un_random	7884437	7884876	ENSTNIG00000001036	.	+	C1605	PF07686
Un_random	8717468	8719749	ENSTNIG00000005410	.	-	C167	PF00023
Un_random	8726077	8730337	ENSTNIG00000000357	.	-	C167	PF00023
Un_random	8735862	8738390	ENSTNIG00000003750	.	+	C1351	PF02205
Un_random	8742052	8744664	ENSTNIG00000005408	.	+	C1351	PF02205
Un_random	8752724	8769970	ENSTNIG00000010805	.	+	C1126	PF00755
Un_random	8771772	8773806	ENSTNIG00000004349	.	+	C1126	PF00755
Un_random	8776208	8782071	ENSTNIG00000005804	.	+	C1126	PF00755
Un_random	9114662	9120881	ENSTNIG00000010798	.	-	C707	PF00135
Un_random	9191190	9241266	ENSTNIG00000014490	.	-	C707	PF00135
Un_random	9416872	9423625	ENSTNIG00000010474	.	-	C181	PF00028
Un_random	9416872	9423625	ENSTNIG00000010474	.	-	C1195	PF01049
Un_random	9447038	9457773	ENSTNIG00000010476	.	+	C181	PF00028
Un_random	9447038	9457773	ENSTNIG00000010476	.	+	C1195	PF01049
Un_random	9549476	9579818	ENSTNIG00000004718	.	+	C286	PF00047
Un_random	9549476	9579818	ENSTNIG00000004718	.	+	C1582	PF07679
Un_random	9549476	9579818	ENSTNIG00000004718	.	+	C1629	PF07686
Un_random	9624518	9627282	ENSTNIG00000000165	.	+	C998	PF00560
Un_random	9641282	9643561	ENSTNIG00000003366	.	+	C286	PF00047
Un_random	9641282	9643561	ENSTNIG00000003366	.	+	C998	PF00560
Un_random	9641282	9643561	ENSTNIG00000003366	.	+	C1582	PF07679
Un_random	9641282	9643561	ENSTNIG00000003366	.	+	C1629	PF07686
Un_random	9688591	9689133	ENSTNIG00000007138	.	+	C998	PF00560
Un_random	9773211	9776942	ENSTNIG00000007149	.	-	C1127	PF00755
Un_random	9779791	9782717	ENSTNIG00000007150	.	+	C1127	PF00755
Un_random	9976995	9981214	ENSTNIG00000005284	.	-	C1302	PF01569
Un_random	9986452	9992564	ENSTNIG00000005283	.	+	C1302	PF01569
Un_random	10038063	10043072	ENSTNIG00000000730	.	-	C923	PF00431
Un_random	10050627	10054476	ENSTNIG00000003861	.	-	C923	PF00431
Un_random	10155405	10160175	ENSTNIG00000018951	.	+	C443	PF00069
Un_random	10177765	10186335	ENSTNIG00000018954	.	-	C443	PF00069
Un_random	10478907	10479336	ENSTNIG00000018957	.	-	C697	PF00125
Un_random	10480472	10480847	ENSTNIG00000018958	.	-	C697	PF00125
Un_random	10722553	10760969	ENSTNIG00000018966	.	-	C137	PF00018
Un_random	10722553	10760969	ENSTNIG00000018966	.	-	C1543	PF07653
Un_random	10769920	10772485	ENSTNIG00000018968	.	+	C137	PF00018
Un_random	10769920	10772485	ENSTNIG00000018968	.	+	C1543	PF07653
Un_random	10949585	10952356	ENSTNIG00000004563	.	-	C1096	PF00651
Un_random	10960004	10962089	ENSTNIG00000004565	.	+	C997	PF00560
Un_random	10962450	10964512	ENSTNIG00000004566	.	-	C997	PF00560
Un_random	10966375	10968535	ENSTNIG00000004567	.	-	C1096	PF00651
Un_random	10977861	10979773	ENSTNIG00000004568	.	+	C752	PF00169
Un_random	10977861	10979773	ENSTNIG00000004568	.	+	C1136	PF00787
Un_random	10981774	10988356	ENSTNIG00000004569	.	+	C752	PF00169
Un_random	10981774	10988356	ENSTNIG00000004569	.	+	C1136	PF00787
Un_random	12785182	12786180	ENSTNIG00000000304	.	+	C371	PF00059
Un_random	12832312	12833113	ENSTNIG00000001276	.	+	C371	PF00059
Un_random	13418414	13421649	ENSTNIG00000003120	.	-	C442	PF00069
Un_random	13426197	13440095	ENSTNIG00000003119	.	-	C1079	PF00642
Un_random	13456908	13462955	ENSTNIG00000004317	.	-	C1079	PF00642
Un_random	13503544	13508730	ENSTNIG00000005892	.	+	C442	PF00069
Un_random	13654420	13661838	ENSTNIG00000014251	.	-	C796	PF00194
Un_random	13661881	13669422	ENSTNIG00000000231	.	-	C796	PF00194
Un_random	13888172	13889758	ENSTNIG00000001632	.	+	C178	PF00025
Un_random	13888172	13889758	ENSTNIG00000001632	.	+	C503	PF00071
Un_random	13888172	13889758	ENSTNIG00000001632	.	+	C1766	PF08477
Un_random	13894855	13896440	ENSTNIG00000000796	.	+	C178	PF00025
Un_random	13894855	13896440	ENSTNIG00000000796	.	+	C503	PF00071
Un_random	13894855	13896440	ENSTNIG00000000796	.	+	C1766	PF08477
Un_random	14239961	14243818	ENSTNIG00000017500	.	-	C1446	PF03770
Un_random	14251029	14254812	ENSTNIG00000017501	.	-	C1446	PF03770
Un_random	14353512	14373551	ENSTNIG00000004728	.	+	C297	PF00047
Un_random	14353512	14373551	ENSTNIG00000004728	.	+	C1604	PF07686
Un_random	14400913	14401883	ENSTNIG00000003218	.	-	C297	PF00047
Un_random	14400913	14401883	ENSTNIG00000003218	.	-	C1604	PF07686
Un_random	14481207	14482439	ENSTNIG00000006743	.	-	C1463	PF04493
Un_random	14485811	14487717	ENSTNIG00000006611	.	-	C1463	PF04493
Un_random	14516411	14518126	ENSTNIG00000004609	.	-	C876	PF00385
Un_random	14521524	14524625	ENSTNIG00000004608	.	-	C876	PF00385
Un_random	14661119	14670934	ENSTNIG00000004602	.	+	C939	PF00474
Un_random	14662986	14664659	ENSTNIG00000000121	.	+	C939	PF00474
Un_random	14866388	14871337	ENSTNIG00000012359	.	+	C810	PF00211
Un_random	14866388	14871337	ENSTNIG00000012359	.	+	C1675	PF07701
Un_random	14873179	14880595	ENSTNIG00000000147	.	+	C810	PF00211
Un_random	14873179	14880595	ENSTNIG00000000147	.	+	C1675	PF07701
Un_random	14908527	14912160	ENSTNIG00000012364	.	+	C533	PF00083
Un_random	14908527	14912160	ENSTNIG00000012364	.	+	C1659	PF07690
Un_random	14912419	14919112	ENSTNIG00000012365	.	+	C533	PF00083
Un_random	14912419	14919112	ENSTNIG00000012365	.	+	C1659	PF07690
Un_random	15759801	15781218	ENSTNIG00000003729	.	+	C1119	PF00735
Un_random	15791681	15797328	ENSTNIG00000018624	.	+	C1119	PF00735
Un_random	15824546	15828570	ENSTNIG00000003651	.	+	C1490	PF05729
Un_random	15853857	15861361	ENSTNIG00000007017	.	+	C996	PF00560
Un_random	15853857	15861361	ENSTNIG00000007017	.	+	C1490	PF05729
Un_random	15914383	15920979	ENSTNIG00000005380	.	-	C1193	PF01033
Un_random	15914383	15920979	ENSTNIG00000005380	.	-	C1312	PF01663
Un_random	15923745	15931710	ENSTNIG00000005381	.	+	C1193	PF01033
Un_random	15923745	15931710	ENSTNIG00000005381	.	+	C1312	PF01663
Un_random	15933055	15940463	ENSTNIG00000005382	.	+	C996	PF00560
Un_random	15973380	15976683	ENSTNIG00000005385	.	-	C996	PF00560
Un_random	16221964	16233229	ENSTNIG00000018173	.	-	C663	PF00104
Un_random	16221964	16233229	ENSTNIG00000018173	.	-	C670	PF00105
Un_random	16279715	16285830	ENSTNIG00000018176	.	+	C663	PF00104
Un_random	16279715	16285830	ENSTNIG00000018176	.	+	C670	PF00105
Un_random	16351552	16352850	ENSTNIG00000018181	.	-	C821	PF00227
Un_random	16353071	16354847	ENSTNIG00000018182	.	-	C821	PF00227
Un_random	16354831	16356712	ENSTNIG00000018183	.	+	C821	PF00227
Un_random	16357058	16358868	ENSTNIG00000018184	.	+	C821	PF00227
Un_random	16427765	16430065	ENSTNIG00000000019	.	-	C602	PF00096
Un_random	16437670	16442933	ENSTNIG00000000726	.	-	C602	PF00096
Un_random	16481960	16485439	ENSTNIG00000018191	.	-	C1146	PF00822
Un_random	16492677	16498119	ENSTNIG00000018192	.	-	C1146	PF00822
Un_random	16743027	16744924	ENSTNIG00000000825	.	-	C877	PF00386
Un_random	16743027	16744924	ENSTNIG00000000825	.	-	C1246	PF01391
Un_random	16746263	16749242	ENSTNIG00000006560	.	-	C877	PF00386
Un_random	16746263	16749242	ENSTNIG00000006560	.	-	C1246	PF01391
Un_random	16750857	16752869	ENSTNIG00000006561	.	-	C877	PF00386
Un_random	16750857	16752869	ENSTNIG00000006561	.	-	C1246	PF01391
Un_random	17036232	17036760	ENSTNIG00000002464	.	+	C890	PF00400
Un_random	17039901	17042627	ENSTNIG00000006720	.	+	C890	PF00400
Un_random	17114650	17133284	ENSTNIG00000003940	.	-	C732	PF00168
Un_random	17135693	17139974	ENSTNIG00000003939	.	-	C732	PF00168
Un_random	17265180	17267523	ENSTNIG00000002672	.	-	C995	PF00560
Un_random	17277482	17281468	ENSTNIG00000002671	.	-	C995	PF00560
Un_random	17288990	17293936	ENSTNIG00000002670	.	-	C995	PF00560
Un_random	17379895	17394670	ENSTNIG00000005505	.	-	C1245	PF01391
Un_random	17379895	17394670	ENSTNIG00000005505	.	-	C1266	PF01413
Un_random	17471202	17500080	ENSTNIG00000005503	.	+	C1245	PF01391
Un_random	17471202	17500080	ENSTNIG00000005503	.	+	C1266	PF01413
Un_random	18061520	18078076	ENSTNIG00000004972	.	+	C300	PF00047
Un_random	18098884	18103822	ENSTNIG00000004971	.	-	C300	PF00047
Un_random	18111759	18113219	ENSTNIG00000004969	.	-	C1461	PF04420
Un_random	18119368	18120775	ENSTNIG00000004968	.	-	C1461	PF04420
Un_random	18181659	18192549	ENSTNIG00000011729	.	-	C1475	PF04790
Un_random	18192809	18196290	ENSTNIG00000001397	.	-	C1475	PF04790
Un_random	18811566	18828922	ENSTNIG00000010321	.	-	C782	PF00178
Un_random	18811566	18828922	ENSTNIG00000010321	.	-	C1350	PF02198
Un_random	18860460	18877239	ENSTNIG00000010320	.	+	C782	PF00178
Un_random	18860460	18877239	ENSTNIG00000010320	.	+	C1350	PF02198
Un_random	18881028	18882193	ENSTNIG00000010319	.	-	C1185	PF01007
Un_random	18903523	18904182	ENSTNIG00000010318	.	+	C1185	PF01007
Un_random	19383739	19421075	ENSTNIG00000006446	.	+	C316	PF00047
Un_random	19383739	19421075	ENSTNIG00000006446	.	+	C1603	PF07686
Un_random	19439151	19443816	ENSTNIG00000006444	.	-	C316	PF00047
Un_random	19439151	19443816	ENSTNIG00000006444	.	-	C1603	PF07686
Un_random	19450796	19452403	ENSTNIG00000001427	.	-	C1603	PF07686
Un_random	19583821	19591157	ENSTNIG00000005593	.	-	C302	PF00047
Un_random	19583821	19591157	ENSTNIG00000005593	.	-	C1559	PF07654
Un_random	19597928	19598797	ENSTNIG00000005592	.	-	C302	PF00047
Un_random	19597928	19598797	ENSTNIG00000005592	.	-	C1559	PF07654
Un_random	19709172	19719547	ENSTNIG00000004784	.	-	C166	PF00023
Un_random	19720243	19735288	ENSTNIG00000004785	.	+	C166	PF00023
Un_random	19817575	19824698	ENSTNIG00000001015	.	+	C1602	PF07686
Un_random	19825643	19835417	ENSTNIG00000004504	.	+	C1602	PF07686
Un_random	19856560	19859265	ENSTNIG00000004501	.	+	C703	PF00134
Un_random	19856560	19859265	ENSTNIG00000004501	.	+	C1413	PF02984
Un_random	19860569	19861937	ENSTNIG00000003489	.	+	C703	PF00134
Un_random	19860569	19861937	ENSTNIG00000003489	.	+	C1413	PF02984
Un_random	20600674	20614560	ENSTNIG00000018629	.	+	C71	PF00002
Un_random	20600674	20614560	ENSTNIG00000018629	.	+	C1376	PF02793
Un_random	20618266	20626114	ENSTNIG00000018630	.	-	C71	PF00002
Un_random	20618266	20626114	ENSTNIG00000018630	.	-	C1376	PF02793
Un_random	20976259	20990577	ENSTNIG00000018652	.	+	C370	PF00059
Un_random	21031694	21032466	ENSTNIG00000000045	.	-	C370	PF00059
Un_random	21032968	21034145	ENSTNIG00000000577	.	-	C370	PF00059
Un_random	21055802	21056463	ENSTNIG00000019611	.	+	C1198	PF01062
Un_random	21057018	21057782	ENSTNIG00000019460	.	+	C1198	PF01062
Un_random	21234723	21235977	ENSTNIG00000012198	.	-	C1336	PF02058
Un_random	21238134	21239035	ENSTNIG00000012199	.	-	C1336	PF02058
Un_random	21775043	21776336	ENSTNIG00000003757	.	-	C1434	PF03367
Un_random	21780234	21780900	ENSTNIG00000001378	.	-	C1434	PF03367
Un_random	21790239	21791389	ENSTNIG00000006238	.	-	C104	PF00010
Un_random	21793639	21793816	ENSTNIG00000006239	.	+	C104	PF00010
Un_random	21989944	21990441	ENSTNIG00000006764	.	-	C387	PF00063
Un_random	22001938	22011500	ENSTNIG00000006766	.	-	C387	PF00063
Un_random	22034504	22036622	ENSTNIG00000000229	.	-	C392	PF00067
Un_random	22044180	22044740	ENSTNIG00000001463	.	-	C392	PF00067
Un_random	22055288	22058877	ENSTNIG00000000765	.	-	C392	PF00067
Un_random	22059552	22061598	ENSTNIG00000000615	.	-	C392	PF00067
Un_random	22062125	22065527	ENSTNIG00000000809	.	-	C392	PF00067
Un_random	22068682	22077683	ENSTNIG00000006767	.	-	C392	PF00067
Un_random	22077703	22098529	ENSTNIG00000006768	.	-	C392	PF00067
Un_random	22380363	22383429	ENSTNIG00000002547	.	-	C797	PF00194
Un_random	22465867	22469709	ENSTNIG00000006037	.	+	C797	PF00194
Un_random	22476774	22478876	ENSTNIG00000000819	.	-	C844	PF00282
Un_random	22478941	22483902	ENSTNIG00000006038	.	-	C844	PF00282
Un_random	22874268	22876455	ENSTNIG00000018150	.	+	C1331	PF02014
Un_random	22895959	22900813	ENSTNIG00000018152	.	+	C1331	PF02014
Un_random	22928771	22931690	ENSTNIG00000002485	.	+	C1065	PF00628
Un_random	22935164	22937931	ENSTNIG00000003452	.	+	C1065	PF00628
Un_random	22953841	22958604	ENSTNIG00000003454	.	+	C84	PF00008
Un_random	22953841	22958604	ENSTNIG00000003454	.	+	C1361	PF02469
Un_random	22964237	22969783	ENSTNIG00000002033	.	+	C84	PF00008
Un_random	22964237	22969783	ENSTNIG00000002033	.	+	C1361	PF02469
Un_random	23044372	23045636	ENSTNIG00000002493	.	+	C963	PF00520
Un_random	23044372	23045636	ENSTNIG00000002493	.	+	C1356	PF02214
Un_random	23044372	23045636	ENSTNIG00000002493	.	+	C1726	PF07885
Un_random	23053283	23054981	ENSTNIG00000000276	.	+	C963	PF00520
Un_random	23053283	23054981	ENSTNIG00000000276	.	+	C1356	PF02214
Un_random	23053283	23054981	ENSTNIG00000000276	.	+	C1726	PF07885
Un_random	23065068	23065479	ENSTNIG00000002494	.	+	C692	PF00125
Un_random	23066041	23066533	ENSTNIG00000002495	.	-	C692	PF00125
Un_random	23079756	23089405	ENSTNIG00000002498	.	-	C658	PF00102
Un_random	23102925	23106852	ENSTNIG00000002499	.	-	C658	PF00102
Un_random	23115545	23118436	ENSTNIG00000002501	.	-	C502	PF00071
Un_random	23115545	23118436	ENSTNIG00000002501	.	-	C1765	PF08477
Un_random	23142241	23145548	ENSTNIG00000006485	.	+	C502	PF00071
Un_random	23142241	23145548	ENSTNIG00000006485	.	+	C1765	PF08477
Un_random	23735860	23739711	ENSTNIG00000010587	.	+	C664	PF00104
Un_random	23735860	23739711	ENSTNIG00000010587	.	+	C671	PF00105
Un_random	23748396	23756442	ENSTNIG00000010588	.	+	C664	PF00104
Un_random	23748396	23756442	ENSTNIG00000010588	.	+	C671	PF00105
Un_random	23896051	23909832	ENSTNIG00000010591	.	-	C83	PF00008
Un_random	23896051	23909832	ENSTNIG00000010591	.	-	C1730	PF07974
Un_random	23981396	23997800	ENSTNIG00000010597	.	+	C83	PF00008
Un_random	23981396	23997800	ENSTNIG00000010597	.	+	C1730	PF07974
Un_random	24155835	24156452	ENSTNIG00000000186	.	+	C736	PF00168
Un_random	24156739	24157858	ENSTNIG00000000155	.	+	C736	PF00168
Un_random	24520098	24530066	ENSTNIG00000012101	.	-	C1341	PF02170
Un_random	24520098	24530066	ENSTNIG00000012101	.	-	C1343	PF02171
Un_random	24541450	24554962	ENSTNIG00000012102	.	-	C1341	PF02170
Un_random	24541450	24554962	ENSTNIG00000012102	.	-	C1343	PF02171
Un_random	24883914	24892407	ENSTNIG00000003847	.	+	C303	PF00047
Un_random	24883914	24892407	ENSTNIG00000003847	.	+	C1575	PF07679
Un_random	24883914	24892407	ENSTNIG00000003847	.	+	C1601	PF07686
Un_random	24883914	24892407	ENSTNIG00000003847	.	+	C1741	PF08205
Un_random	24906185	24911481	ENSTNIG00000003844	.	+	C303	PF00047
Un_random	24906185	24911481	ENSTNIG00000003844	.	+	C1575	PF07679
Un_random	24906185	24911481	ENSTNIG00000003844	.	+	C1601	PF07686
Un_random	24906185	24911481	ENSTNIG00000003844	.	+	C1741	PF08205
Un_random	25364337	25384003	ENSTNIG00000003891	.	-	C441	PF00069
Un_random	25437960	25450119	ENSTNIG00000004822	.	+	C441	PF00069
Un_random	25453659	25455152	ENSTNIG00000000316	.	+	C519	PF00076
Un_random	25453659	25455152	ENSTNIG00000000316	.	+	C648	PF00098
Un_random	25459502	25462305	ENSTNIG00000004821	.	+	C519	PF00076
Un_random	25459502	25462305	ENSTNIG00000004821	.	+	C648	PF00098
Un_random	25464239	25469762	ENSTNIG00000004820	.	+	C648	PF00098
Un_random	26103024	26105995	ENSTNIG00000019187	.	-	C943	PF00493
Un_random	26107992	26112724	ENSTNIG00000007255	.	-	C943	PF00493
Un_random	26288645	26290522	ENSTNIG00000003880	.	+	C603	PF00096
Un_random	26293837	26297030	ENSTNIG00000003879	.	+	C440	PF00069
Un_random	26338634	26350221	ENSTNIG00000007793	.	-	C440	PF00069
Un_random	26359926	26371715	ENSTNIG00000007794	.	-	C603	PF00096
Un_random	26946092	26950819	ENSTNIG00000017514	.	+	C1375	PF02770
Un_random	26952728	26956034	ENSTNIG00000000932	.	+	C1375	PF02770
Un_random	27149354	27155806	ENSTNIG00000004691	.	+	C604	PF00096
Un_random	27161063	27163815	ENSTNIG00000004690	.	-	C604	PF00096
Un_random	27431650	27433189	ENSTNIG00000000439	.	-	C994	PF00560
Un_random	27478554	27482138	ENSTNIG00000010279	.	+	C994	PF00560
Un_random	27519829	27522809	ENSTNIG00000007162	.	+	C1389	PF02931
Un_random	27519829	27522809	ENSTNIG00000007162	.	+	C1401	PF02932
Un_random	27523989	27526561	ENSTNIG00000007161	.	+	C1389	PF02931
Un_random	27523989	27526561	ENSTNIG00000007161	.	+	C1401	PF02932
Un_random	27742065	27757757	ENSTNIG00000003713	.	+	C136	PF00018
Un_random	27772071	27781540	ENSTNIG00000003715	.	-	C136	PF00018
Un_random	27858026	27864596	ENSTNIG00000002912	.	-	C1291	PF01504
Un_random	27867097	27873626	ENSTNIG00000002913	.	-	C1291	PF01504
Un_random	27931878	27939574	ENSTNIG00000006823	.	+	C711	PF00145
Un_random	27949609	27951078	ENSTNIG00000006824	.	+	C711	PF00145
Un_random	27960652	27965075	ENSTNIG00000006825	.	+	C711	PF00145
Un_random	28192686	28199710	ENSTNIG00000014962	.	+	C420	PF00069
Un_random	28271332	28274518	ENSTNIG00000005303	.	-	C420	PF00069
Un_random	28808112	28816741	ENSTNIG00000003589	.	-	C180	PF00028
Un_random	28823882	28835983	ENSTNIG00000003590	.	-	C180	PF00028
Un_random	28823882	28835983	ENSTNIG00000003590	.	-	C1196	PF01049
Un_random	28823882	28835983	ENSTNIG00000003590	.	-	C1795	PF08758
Un_random	28836093	28861802	ENSTNIG00000003591	.	-	C180	PF00028
Un_random	28836093	28861802	ENSTNIG00000003591	.	-	C1196	PF01049
Un_random	28836093	28861802	ENSTNIG00000003591	.	-	C1795	PF08758
Un_random	29220726	29221603	ENSTNIG00000011645	.	+	C108	PF00010
Un_random	29226588	29227468	ENSTNIG00000013817	.	-	C108	PF00010
Un_random	29324510	29325702	ENSTNIG00000002270	.	+	C1468	PF04621
Un_random	29326307	29335789	ENSTNIG00000001592	.	+	C1468	PF04621
Un_random	29341586	29350356	ENSTNIG00000011650	.	+	C1468	PF04621
Un_random	29452219	29460495	ENSTNIG00000011655	.	-	C1120	PF00735
Un_random	29466742	29469029	ENSTNIG00000011656	.	-	C665	PF00104
Un_random	29474778	29477614	ENSTNIG00000000401	.	-	C1120	PF00735
Un_random	29478683	29480059	ENSTNIG00000011657	.	-	C665	PF00104
Un_random	29483332	29486399	ENSTNIG00000011658	.	-	C1120	PF00735
Un_random	30240751	30251660	ENSTNIG00000004994	.	-	C585	PF00094
Un_random	30240751	30251660	ENSTNIG00000004994	.	-	C1794	PF08742
Un_random	30258592	30268069	ENSTNIG00000006690	.	-	C585	PF00094
Un_random	30258592	30268069	ENSTNIG00000006690	.	-	C1794	PF08742
Un_random	30273663	30277956	ENSTNIG00000006691	.	+	C993	PF00560
Un_random	30314510	30342174	ENSTNIG00000006693	.	-	C165	PF00023
Un_random	30314510	30342174	ENSTNIG00000006693	.	-	C993	PF00560
Un_random	30364939	30368184	ENSTNIG00000006695	.	-	C165	PF00023
Un_random	30683616	30685878	ENSTNIG00000004524	.	+	C1255	PF01400
Un_random	30689309	30691338	ENSTNIG00000006100	.	-	C1255	PF01400
Un_random	30692904	30695635	ENSTNIG00000006101	.	+	C1255	PF01400
Un_random	31156267	31160895	ENSTNIG00000003086	.	-	C1342	PF02170
Un_random	31156267	31160895	ENSTNIG00000003086	.	-	C1344	PF02171
Un_random	31170212	31171721	ENSTNIG00000003088	.	-	C1344	PF02171
Un_random	31191056	31197763	ENSTNIG00000003089	.	-	C1342	PF02170
Un_random	31191056	31197763	ENSTNIG00000003089	.	-	C1344	PF02171
Un_random	31470878	31480742	ENSTNIG00000013411	.	-	C570	PF00090
Un_random	31500706	31520894	ENSTNIG00000013413	.	+	C304	PF00047
Un_random	31500706	31520894	ENSTNIG00000013413	.	+	C1576	PF07679
Un_random	31500706	31520894	ENSTNIG00000013413	.	+	C1611	PF07686
Un_random	31539164	31548177	ENSTNIG00000013414	.	+	C304	PF00047
Un_random	31539164	31548177	ENSTNIG00000013414	.	+	C1576	PF07679
Un_random	31539164	31548177	ENSTNIG00000013414	.	+	C1611	PF07686
Un_random	31539164	31548177	ENSTNIG00000013414	.	+	C570	PF00090
Un_random	31882123	31907483	ENSTNIG00000014276	.	-	C1051	PF00616
Un_random	31990496	32003346	ENSTNIG00000004920	.	-	C1051	PF00616
Un_random	32084051	32084537	ENSTNIG00000001520	.	+	C1508	PF07177
Un_random	32089432	32089918	ENSTNIG00000006286	.	-	C1508	PF07177
Un_random	32455418	32461218	ENSTNIG00000019428	.	-	C1715	PF07719
Un_random	32499326	32537385	ENSTNIG00000006103	.	-	C1715	PF07719
Un_random	32791559	32791943	ENSTNIG00000001277	.	-	C1154	PF00837
Un_random	32792084	32795810	ENSTNIG00000001153	.	-	C1154	PF00837
Un_random	32833367	32835101	ENSTNIG00000018678	.	+	C605	PF00096
Un_random	32841884	32843619	ENSTNIG00000018677	.	+	C605	PF00096
Un_random	33274575	33277501	ENSTNIG00000000306	.	-	C704	PF00134
Un_random	33285904	33288813	ENSTNIG00000003134	.	-	C704	PF00134
Un_random	33292610	33295376	ENSTNIG00000003135	.	+	C704	PF00134
Un_random	33806075	33808788	ENSTNIG00000000576	.	-	C886	PF00400
Un_random	33818407	33819009	ENSTNIG00000004226	.	-	C1491	PF05731
Un_random	33819351	33820433	ENSTNIG00000004225	.	-	C1491	PF05731
Un_random	33868981	33881397	ENSTNIG00000004592	.	+	C886	PF00400
Un_random	33985654	33985825	ENSTNIG00000005157	.	+	C777	PF00171
Un_random	33999802	34000144	ENSTNIG00000000524	.	+	C777	PF00171
Un_random	34005835	34006006	ENSTNIG00000000488	.	+	C777	PF00171
Un_random	34027084	34029042	ENSTNIG00000000802	.	-	C1254	PF01392
Un_random	34029095	34029467	ENSTNIG00000001254	.	-	C1254	PF01392
Un_random	34259755	34263922	ENSTNIG00000006174	.	-	C685	PF00112
Un_random	34259755	34263922	ENSTNIG00000006174	.	-	C1752	PF08246
Un_random	34264920	34269875	ENSTNIG00000006175	.	-	C685	PF00112
Un_random	34264920	34269875	ENSTNIG00000006175	.	-	C1752	PF08246
Un_random	34276963	34281213	ENSTNIG00000006176	.	+	C992	PF00560
Un_random	34302567	34304655	ENSTNIG00000006178	.	+	C992	PF00560
Un_random	34351843	34379229	ENSTNIG00000012970	.	+	C82	PF00008
Un_random	34393138	34395276	ENSTNIG00000012972	.	-	C82	PF00008
Un_random	34442964	34447830	ENSTNIG00000012981	.	+	C82	PF00008
Un_random	34442964	34447830	ENSTNIG00000012981	.	+	C794	PF00193
Un_random	34442964	34447830	ENSTNIG00000012981	.	+	C1613	PF07686
Un_random	34448592	34449766	ENSTNIG00000012982	.	-	C794	PF00193
Un_random	34448592	34449766	ENSTNIG00000012982	.	-	C1613	PF07686
Un_random	35028849	35037507	ENSTNIG00000019380	.	+	C305	PF00047
Un_random	35028849	35037507	ENSTNIG00000019380	.	+	C1577	PF07679
Un_random	35037577	35063042	ENSTNIG00000019381	.	+	C305	PF00047
Un_random	35037577	35063042	ENSTNIG00000019381	.	+	C1577	PF07679
Un_random	35037577	35063042	ENSTNIG00000019381	.	+	C1627	PF07686
Un_random	35075895	35098178	ENSTNIG00000000519	.	+	C305	PF00047
Un_random	35075895	35098178	ENSTNIG00000000519	.	+	C1577	PF07679
Un_random	35075895	35098178	ENSTNIG00000000519	.	+	C1627	PF07686
Un_random	35102886	35121448	ENSTNIG00000019382	.	+	C305	PF00047
Un_random	35102886	35121448	ENSTNIG00000019382	.	+	C1577	PF07679
Un_random	35102886	35121448	ENSTNIG00000019382	.	+	C1627	PF07686
Un_random	35132647	35206725	ENSTNIG00000019383	.	+	C305	PF00047
Un_random	35132647	35206725	ENSTNIG00000019383	.	+	C439	PF00069
Un_random	35132647	35206725	ENSTNIG00000019383	.	+	C1577	PF07679
