Ensembl Gene ID	Pfam ID
ENSG00000184156	PF00520
ENSG00000184156	PF11956
ENSG00000142731	PF00659
ENSG00000142731	PF00069
ENSG00000137090	PF12374
ENSG00000175893	PF01529
ENSG00000142731	PF00659
ENSG00000142731	PF00069
ENSG00000103021	PF13870
ENSG00000170955	PF15237
ENSG00000179195	PF00096
ENSG00000179195	PF00096
ENSG00000179195	PF00096
ENSG00000179195	PF00096
ENSG00000179195	PF13894
ENSG00000142731	PF00659
ENSG00000142731	PF00069
ENSG00000184156	PF11956
ENSG00000184156	PF00520
ENSG00000184156	PF03520
ENSG00000103021	PF13870
ENSG00000170955	PF15237
ENSG00000249715	PF08150
ENSG00000249715	PF16165
ENSG00000249715	PF00168
ENSG00000249715	PF00168
ENSG00000249715	PF00168
ENSG00000249715	PF00168
ENSG00000249715	PF00168
ENSG00000249715	PF00168
ENSG00000249715	PF00168
ENSG00000249715	PF08165
ENSG00000103021	
ENSG00000142731	PF00659
ENSG00000142731	PF00069
ENSG00000041353	PF00071
ENSG00000148357	PF07679
ENSG00000148357	PF07679
ENSG00000148357	PF07679
ENSG00000148357	PF07679
ENSG00000148357	PF13927
ENSG00000148357	PF07645
ENSG00000148357	PF07645
ENSG00000148357	PF07645
ENSG00000148357	PF07645
ENSG00000103021	
ENSG00000077943	PF01839
ENSG00000077943	PF01839
ENSG00000077943	PF08441
ENSG00000077943	PF00357
ENSG00000142731	PF00659
ENSG00000154025	PF00474
ENSG00000154025	PF00474
ENSG00000196844	
ENSG00000148357	PF13927
ENSG00000148357	PF07679
ENSG00000148357	PF07679
ENSG00000148357	PF07679
ENSG00000148357	PF07679
ENSG00000196844	
ENSG00000041353	PF00071
ENSG00000147869	PF03045
ENSG00000041353	PF00071
ENSG00000154025	PF00474
ENSG00000154025	PF00474
ENSG00000154025	PF00474
ENSG00000148396	PF12931
ENSG00000277804	PF00089
ENSG00000169217	PF02213
ENSG00000154025	PF00474
ENSG00000259571	
ENSG00000277804	PF00089
ENSG00000169217	PF02213
ENSG00000205496	PF13853
ENSG00000091138	PF01740
ENSG00000091138	PF00916
ENSG00000241644	PF01234
ENSG00000158887	PF07686
ENSG00000158887	PF10570
ENSG00000241644	PF01234
ENSG00000117616	PF17069
ENSG00000091138	PF00916
ENSG00000187840	PF05456
ENSG00000274533	
ENSG00000158887	PF07686
ENSG00000158887	PF10570
ENSG00000160131	PF09446
ENSG00000149635	PF07782
ENSG00000172367	PF00595
ENSG00000172367	PF00595
ENSG00000172367	PF00595
ENSG00000172367	PF00595
ENSG00000158887	PF10570
ENSG00000160131	PF09446
ENSG00000158887	PF10570
ENSG00000117616	PF17069
ENSG00000225781	PF13853
ENSG00000117616	PF17069
ENSG00000117616	PF17069
ENSG00000172367	PF00595
ENSG00000172367	PF00595
ENSG00000172367	PF00595
ENSG00000172367	PF00595
ENSG00000117616	PF17069
ENSG00000148396	PF12932
ENSG00000148396	PF12931
ENSG00000100271	
ENSG00000133800	PF00193
ENSG00000178826	
ENSG00000133800	
ENSG00000117616	PF17069
ENSG00000241386	
ENSG00000133800	
ENSG00000165868	
ENSG00000117616	PF17069
ENSG00000165868	
ENSG00000172367	PF00595
ENSG00000117616	PF17069
ENSG00000165868	
ENSG00000178826	
ENSG00000165868	
ENSG00000172367	PF00595
ENSG00000172367	PF00595
ENSG00000172367	PF00595
ENSG00000172367	PF00595
ENSG00000178826	
ENSG00000108846	PF00664
ENSG00000108846	PF00664
ENSG00000108846	PF00005
ENSG00000108846	PF00005
ENSG00000148396	PF12931
ENSG00000148396	PF12932
ENSG00000172367	PF00595
ENSG00000172367	PF00595
ENSG00000172367	PF00595
ENSG00000178826	
ENSG00000276779	PF00047
ENSG00000276779	PF00047
ENSG00000117616	PF17069
ENSG00000178826	
ENSG00000162946	
ENSG00000185561	PF03798
ENSG00000148396	
ENSG00000132541	PF01042
ENSG00000253368	
ENSG00000253368	
ENSG00000282466	PF07686
ENSG00000148396	PF12931
ENSG00000148396	PF12932
ENSG00000231377	PF07717
ENSG00000231377	PF00270
ENSG00000231377	PF04408
ENSG00000231377	PF00271
ENSG00000176540	PF13853
ENSG00000132541	
ENSG00000132541	PF01042
ENSG00000148396	PF12931
ENSG00000148396	PF12932
ENSG00000231377	PF04408
ENSG00000231377	PF07717
ENSG00000231377	PF00271
ENSG00000061492	PF00110
ENSG00000100387	PF12678
ENSG00000231377	
ENSG00000241386	PF07654
ENSG00000241386	PF00969
ENSG00000132541	PF01042
ENSG00000148396	PF12931
ENSG00000148396	PF12932
ENSG00000241386	PF00969
ENSG00000241386	PF07654
ENSG00000061492	PF00110
ENSG00000061492	PF00110
ENSG00000235863	PF01762
ENSG00000233948	PF00622
ENSG00000233948	PF13765
ENSG00000061492	PF00110
ENSG00000108846	
ENSG00000158055	PF04516
ENSG00000108846	PF00664
ENSG00000108846	PF00664
ENSG00000108846	PF00005
ENSG00000233948	PF13765
ENSG00000099864	PF03285
ENSG00000099864	PF03285
ENSG00000158055	PF04516
ENSG00000108846	
ENSG00000233948	PF13765
ENSG00000233948	PF00622
ENSG00000158055	PF04516
ENSG00000158055	
ENSG00000108846	
ENSG00000166797	PF01883
ENSG00000149090	PF00008
ENSG00000149090	PF00084
ENSG00000149090	PF00084
ENSG00000149090	PF00431
ENSG00000149090	PF00089
ENSG00000108846	PF00664
ENSG00000108846	PF00664
ENSG00000180998	
ENSG00000166797	PF01883
ENSG00000100271	PF03133
ENSG00000149090	PF00089
ENSG00000149090	PF00008
ENSG00000149090	PF00431
ENSG00000149090	PF00084
ENSG00000149090	PF00084
ENSG00000180998	
ENSG00000099864	PF03285
ENSG00000158055	
ENSG00000180998	
ENSG00000277649	PF02466
ENSG00000166797	
ENSG00000100271	
ENSG00000099864	
ENSG00000158055	PF04516
ENSG00000166797	PF01883
ENSG00000233948	PF00643
ENSG00000233948	PF15227
ENSG00000233948	PF00643
ENSG00000233948	PF15227
ENSG00000166797	PF01883
ENSG00000100271	PF03133
ENSG00000100271	PF03133
ENSG00000282459	PF07686
ENSG00000149090	PF00431
ENSG00000149090	PF00008
ENSG00000149090	PF00089
ENSG00000149090	PF00084
ENSG00000149090	PF00084
ENSG00000147586	PF10246
ENSG00000149090	PF00084
ENSG00000149090	PF00084
ENSG00000149090	PF00089
ENSG00000149090	PF00431
ENSG00000149090	PF00008
ENSG00000147586	PF10246
ENSG00000149090	PF00008
ENSG00000147586	PF10246
ENSG00000099864	PF03285
ENSG00000147586	
ENSG00000099864	PF03285
ENSG00000147586	PF10246
ENSG00000100628	PF13637
ENSG00000100628	PF07525
ENSG00000100628	PF12796
ENSG00000100628	PF12796
ENSG00000100628	PF12796
ENSG00000147586	PF10246
ENSG00000147586	PF10246
ENSG00000206306	PF07654
ENSG00000206306	PF00969
ENSG00000100628	PF07525
ENSG00000100628	PF12796
ENSG00000100628	PF12796
ENSG00000100628	PF13606
ENSG00000100628	PF13637
ENSG00000147586	PF10246
ENSG00000206306	PF07654
ENSG00000206306	PF00969
ENSG00000100628	PF12796
ENSG00000100628	PF12796
ENSG00000100628	PF12796
ENSG00000100628	PF13637
ENSG00000100628	PF13606
ENSG00000149090	PF00084
ENSG00000149090	PF00084
ENSG00000149090	PF00089
ENSG00000149090	PF00008
ENSG00000182783	PF13853
ENSG00000100628	PF12796
ENSG00000100628	PF13637
ENSG00000100628	PF13637
ENSG00000171055	PF07763
ENSG00000157578	PF15619
ENSG00000149090	PF00089
ENSG00000149090	PF00084
ENSG00000262660	PF00542
ENSG00000262660	PF00153
ENSG00000262660	PF00153
ENSG00000262660	PF00153
ENSG00000262660	PF16320
ENSG00000108774	PF00071
ENSG00000013016	PF00350
ENSG00000013016	PF12763
ENSG00000013016	PF16880
ENSG00000157578	PF15619
ENSG00000108774	PF00071
ENSG00000133083	PF03607
ENSG00000133083	PF03607
ENSG00000133083	PF00069
ENSG00000108774	PF00071
ENSG00000108774	PF00071
ENSG00000185565	PF07679
ENSG00000185565	PF13927
ENSG00000185565	PF13927
ENSG00000133083	PF00069
ENSG00000108774	PF00071
ENSG00000157578	PF15619
ENSG00000108774	PF00071
ENSG00000185565	PF13927
ENSG00000185565	PF13927
ENSG00000185565	PF07679
ENSG00000133083	PF03607
ENSG00000133083	PF03607
ENSG00000133083	PF00069
ENSG00000243480	PF00128
ENSG00000243480	PF02806
ENSG00000243480	PF00128
ENSG00000171055	PF07763
ENSG00000108774	PF00071
ENSG00000157578	PF15619
ENSG00000185565	PF07679
ENSG00000185565	PF13927
ENSG00000204271	PF02513
ENSG00000068976	PF00343
ENSG00000185565	PF13927
ENSG00000185565	PF13927
ENSG00000185565	PF07679
ENSG00000176485	PF04970
ENSG00000204271	PF02513
ENSG00000179057	PF07679
ENSG00000179057	PF07679
ENSG00000179057	PF07679
ENSG00000179057	PF07679
ENSG00000179057	PF07679
ENSG00000179057	PF07679
ENSG00000179057	PF07679
ENSG00000179057	PF00041
ENSG00000179057	PF00041
ENSG00000179057	PF00041
ENSG00000179057	PF00041
ENSG00000176485	
ENSG00000179057	PF07679
ENSG00000179057	PF07679
ENSG00000179057	PF07679
ENSG00000179057	PF07679
ENSG00000179057	PF07679
ENSG00000179057	PF00041
ENSG00000179057	PF00041
ENSG00000157578	
ENSG00000243480	PF00128
ENSG00000243480	PF02806
ENSG00000157578	
ENSG00000204271	PF02513
ENSG00000204271	PF02513
ENSG00000204271	PF02513
ENSG00000133083	PF03607
ENSG00000133083	PF03607
ENSG00000176485	PF04970
ENSG00000157578	
ENSG00000133083	PF00069
ENSG00000157578	
ENSG00000143321	PF00855
ENSG00000143321	
ENSG00000157578	
ENSG00000157578	
ENSG00000228357	PF13561
ENSG00000068976	PF00343
ENSG00000016864	PF01501
ENSG00000157578	
ENSG00000171055	PF07763
ENSG00000157578	
ENSG00000109099	PF00822
ENSG00000157578	PF15619
ENSG00000276085	PF00048
ENSG00000016864	PF01501
ENSG00000164329	PF03828
ENSG00000109099	PF00822
ENSG00000016864	PF01501
ENSG00000177272	PF02214
ENSG00000177272	PF00520
ENSG00000016864	
ENSG00000109099	
ENSG00000164329	PF03828
ENSG00000109099	PF00822
ENSG00000211697	PF07686
ENSG00000157833	PF12736
ENSG00000109099	
ENSG00000170634	
ENSG00000162757	PF14953
ENSG00000142867	PF00619
ENSG00000164329	PF03828
ENSG00000211701	PF07686
ENSG00000109099	PF00822
ENSG00000157833	PF12736
ENSG00000069812	PF00010
ENSG00000069812	PF00010
ENSG00000143321	
ENSG00000142867	PF00619
ENSG00000282537	PF05296
ENSG00000127252	PF04970
ENSG00000171055	PF07763
ENSG00000016864	PF01501
ENSG00000076706	PF00047
ENSG00000076706	PF13927
ENSG00000076706	PF08205
ENSG00000076706	PF07686
ENSG00000109099	PF00822
ENSG00000016864	
ENSG00000016864	
ENSG00000127252	PF04970
ENSG00000069812	PF00010
ENSG00000069812	PF07527
ENSG00000016864	
ENSG00000143321	PF00855
ENSG00000069812	PF00010
ENSG00000016864	
ENSG00000069812	PF00010
ENSG00000171055	PF07763
ENSG00000016864	
ENSG00000171055	PF07763
ENSG00000105697	PF06446
ENSG00000016864	PF01501
ENSG00000171055	
ENSG00000170634	PF00708
ENSG00000170634	
ENSG00000105697	PF06446
ENSG00000164329	PF03828
ENSG00000170634	PF00708
ENSG00000198523	PF04272
ENSG00000164329	PF03828
ENSG00000171055	PF07763
ENSG00000170634	PF00708
ENSG00000170634	PF00708
ENSG00000170634	PF00708
ENSG00000171055	PF07763
ENSG00000170634	PF00708
ENSG00000144959	PF07859
ENSG00000144959	PF07859
ENSG00000162923	PF00400
ENSG00000162923	PF00400
ENSG00000162923	PF00400
ENSG00000162923	PF00400
ENSG00000162923	PF08662
ENSG00000162923	PF00400
ENSG00000162923	PF00400
ENSG00000144959	PF07859
ENSG00000282269	PF15240
ENSG00000144959	
ENSG00000162923	
ENSG00000144959	PF07859
ENSG00000144959	PF07859
ENSG00000282269	PF15240
ENSG00000282269	PF15240
ENSG00000144959	PF07859
ENSG00000144959	PF07859
ENSG00000152672	PF00059
ENSG00000116819	PF03299
ENSG00000282269	PF15240
ENSG00000184047	PF09057
ENSG00000184047	PF09057
ENSG00000152672	PF00059
ENSG00000115687	PF13426
ENSG00000115687	PF13426
ENSG00000115687	PF13426
ENSG00000115687	PF00069
ENSG00000120533	PF10163
ENSG00000162923	
ENSG00000175535	PF00151
ENSG00000175535	PF01477
ENSG00000115687	PF13426
ENSG00000115687	PF13426
ENSG00000115687	PF13426
ENSG00000115687	PF00069
ENSG00000120533	PF10163
ENSG00000115687	PF00069
ENSG00000115687	PF13426
ENSG00000115687	PF13426
ENSG00000115687	PF13426
ENSG00000164818	PF02985
ENSG00000164818	PF13646
ENSG00000100991	PF12463
ENSG00000143127	PF08441
ENSG00000143127	PF01839
ENSG00000143127	PF01839
ENSG00000143127	PF00092
ENSG00000164818	PF02985
ENSG00000143365	PF00105
ENSG00000143365	PF00104
ENSG00000109079	
ENSG00000100991	PF12463
ENSG00000164818	PF02985
ENSG00000168385	PF00735
ENSG00000143127	PF08441
ENSG00000143127	PF01839
ENSG00000143127	PF01839
ENSG00000143127	PF00092
ENSG00000120533	PF10163
ENSG00000184047	PF09057
ENSG00000115687	PF00069
ENSG00000115687	PF13426
ENSG00000115687	PF13426
ENSG00000115687	PF13426
ENSG00000120533	PF10163
ENSG00000164818	PF02985
ENSG00000120533	PF10163
ENSG00000120533	PF10163
ENSG00000184047	PF09057
ENSG00000109079	PF02214
ENSG00000144741	PF00153
ENSG00000144741	PF00153
ENSG00000144741	PF00153
ENSG00000115687	
ENSG00000143365	PF00104
ENSG00000143365	PF00105
ENSG00000115687	
ENSG00000115687	
ENSG00000144741	PF00153
ENSG00000144741	PF00153
ENSG00000115687	
ENSG00000115687	PF13426
ENSG00000115687	PF13426
ENSG00000115687	PF13426
ENSG00000115687	PF00069
ENSG00000120533	PF10163
ENSG00000163362	PF11819
ENSG00000115687	
ENSG00000164989	
ENSG00000109079	PF02214
ENSG00000163046	PF12796
ENSG00000163046	PF12796
ENSG00000179115	PF01409
ENSG00000163046	PF12796
ENSG00000163046	PF12796
ENSG00000109079	PF02214
ENSG00000164989	
ENSG00000144741	PF00153
ENSG00000153071	PF00640
ENSG00000109079	
ENSG00000144741	PF00153
ENSG00000144741	PF00153
ENSG00000164989	
ENSG00000179115	PF01409
ENSG00000256671	PF00412
ENSG00000256671	PF00412
ENSG00000256671	PF00412
ENSG00000184047	
ENSG00000144741	PF00153
ENSG00000179115	PF01409
ENSG00000256671	PF00412
ENSG00000256671	PF00412
ENSG00000256671	PF00412
ENSG00000256671	PF00412
ENSG00000256671	PF00412
ENSG00000163362	PF11819
ENSG00000135447	PF05395
ENSG00000275637	PF13895
ENSG00000179115	PF08279
ENSG00000184047	PF09057
ENSG00000153071	PF00640
ENSG00000275637	PF13895
ENSG00000184047	PF09057
ENSG00000111860	
ENSG00000275637	PF13895
ENSG00000153071	PF00640
ENSG00000256671	PF00412
ENSG00000275637	PF13895
ENSG00000111860	
ENSG00000184047	PF09057
ENSG00000275637	
ENSG00000179115	PF01409
ENSG00000275637	
ENSG00000135447	PF05395
ENSG00000179115	PF01409
ENSG00000184047	PF09057
ENSG00000135447	PF05395
ENSG00000164292	PF00071
ENSG00000179115	PF08279
ENSG00000164292	
ENSG00000135447	PF05395
ENSG00000274384	PF07810
ENSG00000197114	PF01585
ENSG00000113360	PF00035
ENSG00000113360	PF14622
ENSG00000113360	PF00636
ENSG00000111860	
ENSG00000184047	PF09057
ENSG00000164989	
ENSG00000184047	PF09057
ENSG00000166532	PF08443
ENSG00000111860	
ENSG00000153071	
ENSG00000163362	PF11819
ENSG00000184047	PF09057
ENSG00000153071	
ENSG00000166532	
ENSG00000111860	
ENSG00000274384	PF07810
ENSG00000153071	
ENSG00000278500	
ENSG00000197114	PF01585
ENSG00000166532	
ENSG00000163362	PF11819
ENSG00000107317	PF00061
ENSG00000107317	PF00061
ENSG00000184047	PF09057
ENSG00000166532	
ENSG00000166532	PF08443
ENSG00000184047	PF09057
ENSG00000119977	PF07773
ENSG00000168676	
ENSG00000111860	
ENSG00000153071	
ENSG00000213066	PF09398
ENSG00000119977	PF07773
ENSG00000166532	PF08443
ENSG00000197114	PF01585
ENSG00000197114	
ENSG00000119977	PF07773
ENSG00000107317	PF00061
ENSG00000197114	PF01585
ENSG00000188316	PF00113
ENSG00000119977	PF07773
ENSG00000166532	PF08443
ENSG00000166532	PF08443
ENSG00000213066	PF09398
ENSG00000113360	PF00035
ENSG00000113360	PF00636
ENSG00000113360	PF14622
ENSG00000107317	PF00061
ENSG00000188316	
ENSG00000197114	PF01585
ENSG00000119977	PF07773
ENSG00000164292	PF00071
ENSG00000164292	PF00651
ENSG00000164292	PF00651
ENSG00000162946	
ENSG00000153071	PF00640
ENSG00000188316	PF00113
ENSG00000107317	PF00061
ENSG00000164292	
ENSG00000164292	PF00071
ENSG00000107317	
ENSG00000188316	PF03952
ENSG00000188316	PF00113
ENSG00000164292	PF00651
ENSG00000188316	PF00113
ENSG00000188316	PF03952
ENSG00000213066	PF09398
ENSG00000164292	PF00651
ENSG00000164292	
ENSG00000243441	PF13853
ENSG00000164292	
ENSG00000243441	PF13853
ENSG00000243441	PF13853
ENSG00000164292	
ENSG00000168676	PF02214
ENSG00000168676	
ENSG00000162946	
ENSG00000140374	PF00766
ENSG00000140374	PF01012
ENSG00000168676	PF02214
ENSG00000168676	PF02214
ENSG00000118985	PF07303
ENSG00000118985	PF10390
ENSG00000140374	PF01012
ENSG00000140374	PF00766
ENSG00000158092	PF14604
ENSG00000158092	PF00018
ENSG00000158092	PF00018
ENSG00000158092	PF00017
ENSG00000118985	PF07303
ENSG00000158092	PF14604
ENSG00000158092	PF00018
ENSG00000158092	PF00018
ENSG00000158092	PF00017
ENSG00000118985	PF10390
ENSG00000158092	PF00018
ENSG00000158092	PF00018
ENSG00000158092	PF00018
ENSG00000118985	PF10390
ENSG00000121210	PF12371
ENSG00000196639	PF00001
ENSG00000158092	PF00018
ENSG00000124568	PF07690
ENSG00000158092	PF00018
ENSG00000121210	
ENSG00000124568	PF07690
ENSG00000196639	PF00001
ENSG00000124568	PF07690
ENSG00000196639	
ENSG00000158092	PF00017
ENSG00000158092	PF14604
ENSG00000158092	PF00018
ENSG00000124568	PF07690
ENSG00000121210	PF12371
ENSG00000227639	PF13853
ENSG00000158092	PF00017
ENSG00000196639	PF00001
ENSG00000129682	PF00167
ENSG00000168872	PF00270
ENSG00000168872	PF00271
ENSG00000188158	PF15273
ENSG00000121210	
ENSG00000113272	PF04446
ENSG00000113272	PF14413
ENSG00000106080	PF13499
ENSG00000106080	PF00254
ENSG00000106080	
ENSG00000129682	PF00167
ENSG00000277303	PF15223
ENSG00000129682	PF00167
ENSG00000188158	PF15273
ENSG00000129682	PF00167
ENSG00000106080	PF00254
ENSG00000129682	PF00167
ENSG00000113272	PF04446
ENSG00000188158	PF15273
ENSG00000129682	
ENSG00000113272	PF14413
ENSG00000188158	PF15273
ENSG00000162946	
ENSG00000158711	PF00178
ENSG00000129682	
ENSG00000113360	
ENSG00000167670	PF15557
ENSG00000167670	PF12253
ENSG00000167670	PF15539
ENSG00000167670	PF11600
ENSG00000113360	
ENSG00000137075	PF13639
ENSG00000113360	
ENSG00000188215	PF03556
ENSG00000137075	PF13639
ENSG00000177732	PF00505
ENSG00000188215	PF03556
ENSG00000167670	PF15557
ENSG00000158711	PF00178
ENSG00000235291	PF00642
ENSG00000235291	PF08711
ENSG00000167670	PF11600
ENSG00000158711	PF00178
ENSG00000167670	
ENSG00000275102	PF13853
ENSG00000137075	PF13639
ENSG00000140374	PF01012
ENSG00000158711	PF00178
ENSG00000215547	
ENSG00000140374	PF00766
ENSG00000167670	PF15539
ENSG00000113360	PF00035
ENSG00000113360	PF00636
ENSG00000113360	PF14622
ENSG00000113360	PF00035
ENSG00000113360	PF14622
ENSG00000113360	PF00636
ENSG00000168872	
ENSG00000182810	PF00270
ENSG00000182810	PF00271
ENSG00000168872	
ENSG00000221947	PF09815
ENSG00000103852	
ENSG00000168872	
ENSG00000168872	
ENSG00000111275	PF00171
ENSG00000103852	PF13424
ENSG00000205809	
ENSG00000168872	
ENSG00000051523	PF05038
ENSG00000221947	PF09815
ENSG00000168872	PF00270
ENSG00000168872	PF00271
ENSG00000051523	
ENSG00000140374	PF00766
ENSG00000168872	PF00271
ENSG00000168872	PF00270
ENSG00000140374	PF01012
ENSG00000140374	PF00766
ENSG00000221947	PF09815
ENSG00000140374	PF01012
ENSG00000140374	PF00766
ENSG00000103852	PF13424
ENSG00000140374	PF00766
ENSG00000140374	PF01012
ENSG00000136891	PF12333
ENSG00000221947	PF09815
ENSG00000140374	PF00766
ENSG00000137075	PF13639
ENSG00000103852	PF13424
ENSG00000137075	PF13639
ENSG00000111275	PF00171
ENSG00000137075	PF13639
ENSG00000051523	
ENSG00000103852	
ENSG00000137075	PF13639
ENSG00000051523	PF05038
ENSG00000282318	PF03359
ENSG00000051523	PF05038
ENSG00000282318	PF03359
ENSG00000136891	
ENSG00000111275	
ENSG00000103852	PF13424
ENSG00000051523	PF05038
ENSG00000282318	PF03359
ENSG00000111275	PF00171
ENSG00000136891	PF12333
ENSG00000103852	
ENSG00000140374	
ENSG00000103852	
ENSG00000282318	PF03359
ENSG00000103852	
ENSG00000103852	
ENSG00000205809	PF00059
ENSG00000103852	
ENSG00000105669	PF04733
ENSG00000140374	PF00766
ENSG00000140374	PF01012
ENSG00000205809	PF00059
ENSG00000103852	
ENSG00000205809	PF00059
ENSG00000140374	PF00766
ENSG00000140374	PF01012
ENSG00000103852	
ENSG00000140374	
ENSG00000105669	PF04733
ENSG00000205809	PF00059
ENSG00000103852	
ENSG00000205809	PF00059
ENSG00000196383	
ENSG00000105669	PF04733
ENSG00000105669	PF04733
ENSG00000196383	PF13853
ENSG00000185630	
ENSG00000185630	PF03792
ENSG00000105669	PF04733
ENSG00000105669	PF04733
ENSG00000105669	PF04733
ENSG00000166006	PF02214
ENSG00000166006	PF00520
ENSG00000135940	PF01215
ENSG00000110619	PF01406
ENSG00000170464	
ENSG00000282337	PF07686
ENSG00000166006	PF02214
ENSG00000166006	PF00520
ENSG00000185630	PF03792
ENSG00000185630	PF00046
ENSG00000185630	PF03792
ENSG00000185630	PF00046
ENSG00000274829	PF08675
ENSG00000274829	PF01424
ENSG00000274829	PF04857
ENSG00000272410	PF01026
ENSG00000274829	PF08675
ENSG00000274829	PF01424
ENSG00000274829	PF04857
ENSG00000274829	PF04857
ENSG00000272410	
ENSG00000185630	PF03792
ENSG00000185630	PF00046
ENSG00000185630	PF03792
ENSG00000185630	PF00046
ENSG00000274829	PF01424
ENSG00000274829	PF04857
ENSG00000274829	PF08675
ENSG00000266028	PF00611
ENSG00000110619	
ENSG00000185630	PF03792
ENSG00000166006	PF00520
ENSG00000166006	PF02214
ENSG00000274829	PF08675
ENSG00000274829	PF04857
ENSG00000274829	PF04857
ENSG00000110619	PF01406
ENSG00000166006	PF02214
ENSG00000166006	PF00520
ENSG00000278355	PF13895
ENSG00000274829	PF04857
ENSG00000166006	PF00520
ENSG00000166006	PF02214
ENSG00000185630	PF00046
ENSG00000185630	PF03792
ENSG00000278355	PF13895
ENSG00000278355	PF13895
ENSG00000110619	PF01406
ENSG00000166006	PF00520
ENSG00000166006	PF02214
ENSG00000278355	PF13895
ENSG00000185630	PF03792
ENSG00000162946	
ENSG00000274829	PF04857
ENSG00000185630	PF03792
ENSG00000050130	PF05571
ENSG00000166006	PF02214
ENSG00000166006	PF00520
ENSG00000274829	PF04857
ENSG00000185630	PF03792
ENSG00000110619	PF01406
ENSG00000096006	PF00188
ENSG00000096006	PF08562
ENSG00000274829	PF04857
ENSG00000110619	
ENSG00000185630	PF03792
ENSG00000185630	PF00046
ENSG00000096006	PF08562
ENSG00000096006	PF00188
ENSG00000185630	PF00046
ENSG00000185630	PF03792
ENSG00000110619	PF01406
ENSG00000221994	PF01352
ENSG00000096006	PF00188
ENSG00000134590	PF16297
ENSG00000096006	PF00188
ENSG00000096006	PF08562
ENSG00000221994	PF00096
ENSG00000221994	PF00096
ENSG00000221994	PF00096
ENSG00000221994	PF00096
ENSG00000221994	PF00096
ENSG00000221994	PF00096
ENSG00000221994	PF00096
ENSG00000221994	PF01352
ENSG00000170464	PF00226
ENSG00000170464	PF09320
ENSG00000170464	PF09320
ENSG00000050130	PF05571
ENSG00000170464	PF09320
ENSG00000221994	PF00096
ENSG00000221994	PF00096
ENSG00000221994	PF00096
ENSG00000221994	PF00096
ENSG00000221994	PF00096
ENSG00000221994	PF00096
ENSG00000221994	PF00096
ENSG00000050130	PF05571
ENSG00000110079	PF04103
ENSG00000050130	PF05571
ENSG00000221994	PF01352
ENSG00000221994	PF01352
ENSG00000221994	
ENSG00000162669	PF02889
ENSG00000162669	PF00270
ENSG00000162669	PF00271
ENSG00000170464	
ENSG00000110079	PF04103
ENSG00000162669	PF02889
ENSG00000170464	
ENSG00000050130	PF05571
ENSG00000221994	PF00096
ENSG00000221994	PF00096
ENSG00000221994	PF00096
ENSG00000221994	PF00096
ENSG00000221994	PF00096
ENSG00000221994	PF00096
ENSG00000221994	PF00096
ENSG00000221994	PF01352
ENSG00000221994	PF00096
ENSG00000221994	PF00096
ENSG00000221994	PF00096
ENSG00000221994	PF00096
ENSG00000221994	PF00096
ENSG00000221994	PF00096
ENSG00000221994	PF00096
ENSG00000221994	PF01352
ENSG00000134982	PF16689
ENSG00000050130	PF05571
ENSG00000117899	PF10185
ENSG00000197641	PF00079
ENSG00000134982	
ENSG00000181038	PF10294
ENSG00000117899	PF10185
ENSG00000162669	
ENSG00000162669	
ENSG00000113615	PF04811
ENSG00000113615	PF00626
ENSG00000113615	PF08033
ENSG00000113615	PF04810
ENSG00000113615	PF04815
ENSG00000162669	
ENSG00000117899	PF10185
ENSG00000170464	PF00226
ENSG00000110079	
ENSG00000113615	PF04810
ENSG00000113615	PF04811
ENSG00000170464	PF00226
ENSG00000110079	
ENSG00000113615	PF04811
ENSG00000170464	
ENSG00000110079	
ENSG00000117899	PF10185
ENSG00000181038	PF10294
ENSG00000117899	PF10185
ENSG00000162946	
ENSG00000050130	PF05571
ENSG00000162946	
ENSG00000050130	PF05571
ENSG00000126251	PF00001
ENSG00000197641	PF00079
ENSG00000162733	PF00754
ENSG00000126251	PF00001
ENSG00000197641	PF00079
ENSG00000181038	PF10294
ENSG00000197641	PF00079
ENSG00000197641	PF00079
ENSG00000181038	PF10294
ENSG00000162733	PF00754
ENSG00000181350	
ENSG00000171501	PF13853
ENSG00000181038	PF10294
ENSG00000102837	PF02191
ENSG00000197641	PF00079
ENSG00000181038	PF10294
ENSG00000171501	PF13853
ENSG00000181038	PF10294
ENSG00000181350	
ENSG00000181038	PF10294
ENSG00000264424	PF02736
ENSG00000264424	PF01576
ENSG00000264424	PF00063
ENSG00000181038	PF10294
ENSG00000169221	PF00566
ENSG00000185304	PF01465
ENSG00000185304	PF00638
ENSG00000185304	PF00638
ENSG00000185304	PF16704
ENSG00000181038	PF10294
ENSG00000091879	PF00147
ENSG00000169221	PF00566
ENSG00000181038	PF10294
ENSG00000091879	PF00147
ENSG00000181038	
ENSG00000091879	PF00147
ENSG00000137203	PF03299
ENSG00000181038	PF10294
ENSG00000091879	PF00147
ENSG00000266028	PF00620
ENSG00000266028	PF00611
ENSG00000266028	PF00018
ENSG00000181038	PF10294
ENSG00000181634	PF00229
ENSG00000161513	
ENSG00000181634	PF00229
ENSG00000162946	
ENSG00000168385	PF00735
ENSG00000156049	PF00503
ENSG00000108518	PF00235
ENSG00000258064	PF05485
ENSG00000108518	PF00235
ENSG00000223919	PF00229
ENSG00000266028	PF00018
ENSG00000266028	PF00620
ENSG00000266028	PF00611
