chr	start	end	name	strand	cluster_id	category
5	33987174	34008108	ENSG00000242110	-	C1121	PF01391
5	38937919	38945596	ENSG00000164327	-	C144	PF00041
5	40998017	41071342	ENSG00000171495	-	C217	PF00057
5	40998017	41071342	ENSG00000171495	-	C357	PF00084
5	40998017	41071342	ENSG00000171495	-	C395	PF00090
5	40998017	41071342	ENSG00000171495	-	C1213	PF01823
5	52787940	52804046	ENSG00000152684	+	C407	PF00092
5	52787940	52804046	ENSG00000152684	+	C1222	PF01839
5	52787940	52804046	ENSG00000152684	+	C1693	PF08441
5	55424854	55535050	ENSG00000067113	-	C639	PF00270
5	55424854	55535050	ENSG00000067113	-	C650	PF00271
5	55625845	55773194	ENSG00000177058	-	C639	PF00270
5	55625845	55773194	ENSG00000177058	-	C650	PF00271
5	55928640	55928741	ENSG00000279768	-	C150	PF00041
5	55928640	55928741	ENSG00000279768	-	C1726	PF09240
5	75336329	75362104	ENSG00000113161	+	C1824	PF12796
5	75368486	75512138	ENSG00000113163	-	C1824	PF12796
5	75511756	75601144	ENSG00000122008	+	C1824	PF12796
5	76615482	76708132	ENSG00000145703	+	C11	PF00001
5	79069717	79132290	ENSG00000132837	-	C1286	PF02574
5	83637805	83721613	ENSG00000145681	-	C67	PF00008
5	96760810	96779595	ENSG00000153113	+	C1145	PF01433
5	96760810	96779595	ENSG00000153113	+	C1785	PF11838
5	112861188	112867582	ENSG00000258864	+	C1231	PF01922
5	112861188	112867582	ENSG00000272869	+	C769	PF00514
5	112861222	112867582	ENSG00000153037	+	C769	PF00514
5	112876379	112893079	ENSG00000129625	-	C1231	PF01922
5	112891422	112893079	ENSG00000212643	+	C1231	PF01922
5	115578650	115602479	ENSG00000243414	-	C1028	PF01105
5	115613508	115626161	ENSG00000134970	-	C1927	PF13676
5	116022391	116027619	ENSG00000172901	+	C2156	PF14949
5	123023250	123029354	ENSG00000168938	-	C944	PF00787
5	131425891	131635236	ENSG00000158987	-	C2120	PF14636
5	131641714	131796983	ENSG00000217128	-	C122	PF00027
5	131641714	131796983	ENSG00000217128	-	C834	PF00617
5	131641714	131796983	ENSG00000217128	-	C835	PF00618
5	131641714	131796983	ENSG00000217128	-	C946	PF00788
5	131641714	131797063	ENSG00000217128	-	C817	PF00595
5	131807143	131945698	ENSG00000239642	-	C761	PF00501
5	131806993	131945698	ENSG00000239642	-	C817	PF00595
5	131807143	131994278	ENSG00000281938	-	C817	PF00595
5	131949973	132012243	ENSG00000164398	-	C817	PF00595
5	132060529	132063204	ENSG00000164399	+	C817	PF00595
5	132073790	132076170	ENSG00000164400	+	C817	PF00595
5	132294443	132295315	ENSG00000072682	-	C350	PF00083
5	132191838	132273454	ENSG00000072682	-	C817	PF00595
5	134148935	134151865	ENSG00000081059	+	C1403	PF03931
5	134194334	134226071	ENSG00000113575	-	C1403	PF03931
5	139442316	139444491	ENSG00000170464	-	C2237	PF15820
5	140537340	140549569	ENSG00000213523	-	C80	PF00013
5	140537340	140549569	ENSG00000213523	-	C1825	PF12796
5	140547666	140549569	ENSG00000243056	+	C80	PF00013
5	140547666	140549569	ENSG00000243056	+	C1825	PF12796
5	140673173	140674124	ENSG00000120314	+	C1350	PF03129
5	140673173	140674124	ENSG00000120314	+	C1875	PF13393
5	140673173	140673586	ENSG00000256453	-	C1350	PF03129
5	140673173	140673586	ENSG00000256453	-	C1875	PF13393
5	140698680	140699291	ENSG00000146007	+	C1350	PF03129
5	140698680	140699291	ENSG00000146007	+	C1875	PF13393
5	140834248	141012347	ENSG00000204970	+	C2269	PF16492
5	140834248	141012344	ENSG00000204969	+	C2269	PF16492
5	140834248	141012344	ENSG00000255408	+	C2269	PF16492
5	140834248	141012344	ENSG00000204967	+	C2269	PF16492
5	140834248	141012344	ENSG00000204965	+	C2269	PF16492
5	140834248	141012344	ENSG00000081842	+	C2269	PF16492
5	140841187	141012344	ENSG00000204962	+	C2269	PF16492
5	140855883	141012344	ENSG00000250120	+	C2269	PF16492
5	140868183	141012344	ENSG00000249158	+	C2269	PF16492
5	140875302	141012344	ENSG00000251664	+	C2269	PF16492
5	140882208	141012344	ENSG00000239389	+	C2269	PF16492
5	141051135	141059344	ENSG00000171815	+	C2245	PF15974
5	141094578	141098703	ENSG00000112852	+	C2245	PF15974
5	141100473	141103827	ENSG00000113205	+	C2245	PF15974
5	141121799	141125623	ENSG00000081818	+	C2245	PF15974
5	141135218	141138625	ENSG00000113209	+	C2245	PF15974
5	141150022	141153287	ENSG00000113211	+	C2245	PF15974
5	141172619	141176383	ENSG00000113212	+	C2245	PF15974
5	141177790	141180529	ENSG00000120322	+	C2245	PF15974
5	141181399	141186399	ENSG00000272674	+	C2245	PF15974
5	141182409	141188582	ENSG00000279068	+	C2245	PF15974
5	141182409	141188582	ENSG00000279068	+	C2269	PF16492
5	141182409	141188582	ENSG00000279068	+	C123	PF00028
5	141182409	141188582	ENSG00000279068	+	C1687	PF08266
5	141187127	141191541	ENSG00000177839	+	C2245	PF15974
5	141192353	141195642	ENSG00000120324	+	C2245	PF15974
5	141199582	141203779	ENSG00000197479	+	C2245	PF15974
5	141208697	141212571	ENSG00000120328	+	C2245	PF15974
5	141213919	141218979	ENSG00000187372	+	C2245	PF15974
5	141222932	141227759	ENSG00000120327	+	C2245	PF15974
5	141223372	141245861	ENSG00000279983	+	C2245	PF15974
5	141223372	141245861	ENSG00000279983	+	C2269	PF16492
5	141223372	141245861	ENSG00000279983	+	C123	PF00028
5	141223372	141245861	ENSG00000279983	+	C1687	PF08266
5	141245349	141249365	ENSG00000113248	+	C2245	PF15974
5	141260225	141320821	ENSG00000178913	-	C2245	PF15974
5	141260225	141320821	ENSG00000178913	-	C2269	PF16492
5	141260225	141320821	ENSG00000178913	-	C123	PF00028
5	141260225	141320821	ENSG00000178913	-	C1687	PF08266
5	141302629	141304045	ENSG00000120329	-	C2245	PF15974
5	141302629	141304045	ENSG00000120329	-	C2269	PF16492
5	141302629	141304045	ENSG00000120329	-	C123	PF00028
5	141302629	141304045	ENSG00000120329	-	C1687	PF08266
5	141484997	141512979	ENSG00000242419	+	C2269	PF16492
5	141515016	141619055	ENSG00000131504	-	C123	PF00028
5	141515016	141619055	ENSG00000131504	-	C1687	PF08266
5	141620876	141636870	ENSG00000171720	-	C123	PF00028
5	141620876	141636870	ENSG00000171720	-	C1687	PF08266
5	141636950	141641077	ENSG00000164620	+	C123	PF00028
5	141636950	141641077	ENSG00000164620	+	C1687	PF08266
5	141639302	141651419	ENSG00000197948	-	C123	PF00028
5	141639302	141651419	ENSG00000197948	-	C1687	PF08266
5	141653401	141682221	ENSG00000120318	-	C123	PF00028
5	141653401	141682221	ENSG00000120318	-	C1687	PF08266
5	141923808	141942047	ENSG00000081791	+	C123	PF00028
5	141923808	141942047	ENSG00000081791	+	C1687	PF08266
5	141958328	141969741	ENSG00000013561	+	C123	PF00028
5	141958328	141969741	ENSG00000013561	+	C1687	PF08266
5	146339024	146339251	ENSG00000091010	+	C871	PF00642
5	146339024	146339251	ENSG00000091010	+	C1161	PF01480
5	147870682	147882191	ENSG00000164265	+	C207	PF00050
5	147880726	147906538	ENSG00000178776	-	C207	PF00050
5	148221650	148243580	ENSG00000248109	+	C207	PF00050
5	149141483	149260542	ENSG00000173210	+	C98	PF00018
5	149271871	149341802	ENSG00000157510	+	C98	PF00018
5	149345430	149354583	ENSG00000164284	+	C98	PF00018
5	149358007	149369653	ENSG00000145882	+	C98	PF00018
5	149371324	149404202	ENSG00000127743	-	C98	PF00018
5	149492197	149551552	ENSG00000113712	-	C98	PF00018
5	157137412	157142869	ENSG00000155868	-	C1610	PF07686
5	175477062	175529742	ENSG00000164466	+	C12	PF00001
5	176880869	176899332	ENSG00000160883	-	C1585	PF07679
5	176905005	177022633	ENSG00000087206	-	C1585	PF07679
5	177022696	177081189	ENSG00000113761	+	C1585	PF07679
5	177379235	177398848	ENSG00000131183	+	C827	PF00615
5	177400107	177400636	ENSG00000196570	-	C827	PF00615
5	177402140	177409576	ENSG00000131187	-	C827	PF00615
5	177992235	177996242	ENSG00000175325	-	C2231	PF15722
5	178859953	178888122	ENSG00000178338	+	C2021	PF13894
5	178895894	178933212	ENSG00000198939	+	C1071	PF01352
5	178895894	178933212	ENSG00000198939	+	C2021	PF13894
5	178941191	178966433	ENSG00000178187	+	C2021	PF13894
5	178941191	178966433	ENSG00000178187	+	C2055	PF13912
5	178978327	178996206	ENSG00000113262	-	C414	PF00096
5	178978327	178996206	ENSG00000113262	-	C1071	PF01352
5	178978327	178996206	ENSG00000113262	-	C2021	PF13894
5	178978327	178996206	ENSG00000113262	-	C2055	PF13912
5	180784782	180815652	ENSG00000131446	-	C1966	PF13853
5	180847611	180861285	ENSG00000196670	-	C1966	PF13853
5	180899077	180950906	ENSG00000113303	+	C1966	PF13853
5	180988845	181006727	ENSG00000168903	+	C1966	PF13853
5	181040225	181061523	ENSG00000165810	+	C1966	PF13853
5	181124357	181125304	ENSG00000185372	-	C848	PF00622
5	181124357	181125304	ENSG00000185372	-	C1935	PF13765
5	181154943	181155890	ENSG00000182613	+	C848	PF00622
5	181154943	181155890	ENSG00000182613	+	C1935	PF13765
5	181193924	181205293	ENSG00000146054	-	C1966	PF13853
5	181222499	181235809	ENSG00000146063	+	C1966	PF13853
5	181236909	181248096	ENSG00000204628	-	C875	PF00643
5	181236909	181248096	ENSG00000204628	-	C2189	PF15227
5	181236909	181248096	ENSG00000204628	-	C1966	PF13853
5	181254417	181261139	ENSG00000183718	-	C1966	PF13853
6	3231403	3231730	ENSG00000180822	+	C402	PF00091
6	3231403	3231730	ENSG00000180822	+	C1406	PF03953
6	7881522	7910814	ENSG00000239264	-	C2154	PF14942
6	8015726	8064414	ENSG00000265818	-	C2154	PF14942
6	10747794	10852753	ENSG00000272162	+	C1387	PF03647
6	10762723	10838555	ENSG00000111837	-	C1387	PF03647
6	24804282	24809798	ENSG00000282804	-	C2241	PF15903
6	25726909	25727292	ENSG00000146047	+	C2253	PF16211
6	25754699	25781191	ENSG00000146039	+	C502	PF00125
6	25754699	25781191	ENSG00000146039	+	C2253	PF16211
6	25782897	25832059	ENSG00000124568	-	C502	PF00125
6	25782897	25832059	ENSG00000124568	-	C2253	PF16211
6	25833066	25882286	ENSG00000124564	-	C502	PF00125
6	25833066	25882286	ENSG00000124564	-	C2253	PF16211
6	25912754	25930726	ENSG00000112337	-	C502	PF00125
6	25912754	25930726	ENSG00000112337	-	C2253	PF16211
6	25962802	25991226	ENSG00000112343	+	C502	PF00125
6	25962802	25991226	ENSG00000112343	+	C2253	PF16211
6	26017085	26017732	ENSG00000124610	-	C502	PF00125
6	26017085	26017732	ENSG00000124610	-	C847	PF00622
6	26017085	26017732	ENSG00000124610	-	C1936	PF13765
6	26017085	26017732	ENSG00000124610	-	C2253	PF16211
6	26020490	26020900	ENSG00000275714	+	C796	PF00538
6	26020490	26020900	ENSG00000275714	+	C847	PF00622
6	26020490	26020900	ENSG00000275714	+	C1936	PF13765
6	26020490	26020900	ENSG00000275714	+	C2253	PF16211
6	26021679	26021990	ENSG00000278637	+	C502	PF00125
6	26021679	26021990	ENSG00000278637	+	C796	PF00538
6	26021679	26021990	ENSG00000278637	+	C847	PF00622
6	26021679	26021990	ENSG00000278637	+	C1936	PF13765
6	26021679	26021990	ENSG00000278637	+	C2253	PF16211
6	26026815	26027252	ENSG00000278705	-	C502	PF00125
6	26026815	26027252	ENSG00000278705	-	C796	PF00538
6	26026815	26027252	ENSG00000278705	-	C847	PF00622
6	26026815	26027252	ENSG00000278705	-	C1936	PF13765
6	26026815	26027252	ENSG00000278705	-	C2253	PF16211
6	26031650	26032060	ENSG00000274267	-	C796	PF00538
6	26031650	26032060	ENSG00000274267	-	C847	PF00622
6	26031650	26032060	ENSG00000274267	-	C1936	PF13765
6	26031650	26032060	ENSG00000274267	-	C2216	PF15511
6	26031650	26032060	ENSG00000274267	-	C2253	PF16211
6	26033176	26033568	ENSG00000278463	-	C796	PF00538
6	26033176	26033568	ENSG00000278463	-	C847	PF00622
6	26033176	26033568	ENSG00000278463	-	C1936	PF13765
6	26033176	26033568	ENSG00000278463	-	C2216	PF15511
6	26043277	26043657	ENSG00000276410	-	C796	PF00538
6	26043277	26043657	ENSG00000276410	-	C847	PF00622
6	26043277	26043657	ENSG00000276410	-	C1936	PF13765
6	26043277	26043657	ENSG00000276410	-	C2216	PF15511
6	26043277	26043657	ENSG00000276410	-	C2253	PF16211
6	26045411	26045821	ENSG00000278272	+	C796	PF00538
6	26045411	26045821	ENSG00000278272	+	C847	PF00622
6	26045411	26045821	ENSG00000278272	+	C1936	PF13765
6	26045411	26045821	ENSG00000278272	+	C2216	PF15511
6	26045411	26045821	ENSG00000278272	+	C2253	PF16211
6	26055787	26056428	ENSG00000187837	-	C502	PF00125
6	26055787	26056428	ENSG00000187837	-	C847	PF00622
6	26055787	26056428	ENSG00000187837	-	C1936	PF13765
6	26055787	26056428	ENSG00000187837	-	C2216	PF15511
6	26055787	26056428	ENSG00000187837	-	C2253	PF16211
6	26087281	26098343	ENSG00000010704	+	C502	PF00125
6	26087281	26098343	ENSG00000010704	+	C796	PF00538
6	26087281	26098343	ENSG00000010704	+	C847	PF00622
6	26087281	26098343	ENSG00000010704	+	C1936	PF13765
6	26087281	26098343	ENSG00000010704	+	C2216	PF15511
6	26087281	26098343	ENSG00000010704	+	C2253	PF16211
6	26103876	26104310	ENSG00000197061	+	C502	PF00125
6	26103876	26104310	ENSG00000197061	+	C796	PF00538
6	26103876	26104310	ENSG00000197061	+	C847	PF00622
6	26103876	26104310	ENSG00000197061	+	C1936	PF13765
6	26103876	26104310	ENSG00000197061	+	C2253	PF16211
6	26107419	26108136	ENSG00000187475	-	C502	PF00125
6	26107419	26108136	ENSG00000187475	-	C847	PF00622
6	26107419	26108136	ENSG00000187475	-	C1936	PF13765
6	26107419	26108136	ENSG00000187475	-	C2216	PF15511
6	26107419	26108136	ENSG00000187475	-	C2253	PF16211
6	26114873	26123926	ENSG00000180596	-	C796	PF00538
6	26114873	26123926	ENSG00000180596	-	C847	PF00622
6	26114873	26123926	ENSG00000180596	-	C1936	PF13765
6	26114873	26123926	ENSG00000180596	-	C2216	PF15511
6	26114873	26123926	ENSG00000180596	-	C2253	PF16211
6	26124145	26139116	ENSG00000180573	+	C796	PF00538
6	26124145	26139116	ENSG00000180573	+	C847	PF00622
6	26124145	26139116	ENSG00000180573	+	C1936	PF13765
6	26124145	26139116	ENSG00000180573	+	C2216	PF15511
6	26156354	26157107	ENSG00000168298	+	C502	PF00125
6	26156354	26157107	ENSG00000168298	+	C847	PF00622
6	26156354	26157107	ENSG00000168298	+	C1936	PF13765
6	26156354	26157107	ENSG00000168298	+	C2216	PF15511
6	26156354	26157107	ENSG00000168298	+	C2253	PF16211
6	26158146	26171349	ENSG00000158373	+	C796	PF00538
6	26158146	26171349	ENSG00000158373	+	C847	PF00622
6	26158146	26171349	ENSG00000158373	+	C1936	PF13765
6	26158146	26171349	ENSG00000158373	+	C2216	PF15511
6	26158146	26171349	ENSG00000158373	+	C2253	PF16211
6	26172059	26184655	ENSG00000274290	+	C796	PF00538
6	26172059	26184655	ENSG00000274290	+	C847	PF00622
6	26172059	26184655	ENSG00000274290	+	C1936	PF13765
6	26172059	26184655	ENSG00000274290	+	C2216	PF15511
6	26172059	26184655	ENSG00000274290	+	C2253	PF16211
6	26188765	26189076	ENSG00000277157	-	C502	PF00125
6	26188765	26189076	ENSG00000277157	-	C796	PF00538
6	26188765	26189076	ENSG00000277157	-	C847	PF00622
6	26188765	26189076	ENSG00000277157	-	C1936	PF13765
6	26188765	26189076	ENSG00000277157	-	C2253	PF16211
6	26195595	26199293	ENSG00000282988	-	C796	PF00538
6	26195595	26199293	ENSG00000282988	-	C847	PF00622
6	26195595	26199293	ENSG00000282988	-	C1936	PF13765
6	26195595	26199293	ENSG00000282988	-	C2216	PF15511
6	26196840	26197250	ENSG00000197409	-	C796	PF00538
6	26196840	26197250	ENSG00000197409	-	C847	PF00622
6	26196840	26197250	ENSG00000197409	-	C1936	PF13765
6	26196840	26197250	ENSG00000197409	-	C2216	PF15511
6	26196840	26197250	ENSG00000197409	-	C2253	PF16211
6	26198851	26199243	ENSG00000196866	-	C796	PF00538
6	26198851	26199243	ENSG00000196866	-	C847	PF00622
6	26198851	26199243	ENSG00000196866	-	C1936	PF13765
6	26198851	26199243	ENSG00000196866	-	C2216	PF15511
6	26199520	26200715	ENSG00000277224	+	C796	PF00538
6	26199520	26200715	ENSG00000277224	+	C847	PF00622
6	26199520	26200715	ENSG00000277224	+	C1936	PF13765
6	26199520	26200715	ENSG00000277224	+	C2216	PF15511
6	26199520	26200715	ENSG00000277224	+	C2253	PF16211
6	26204552	26206038	ENSG00000276966	+	C502	PF00125
6	26204552	26206038	ENSG00000276966	+	C796	PF00538
6	26204552	26206038	ENSG00000276966	+	C847	PF00622
6	26204552	26206038	ENSG00000276966	+	C1936	PF13765
6	26204552	26206038	ENSG00000276966	+	C2253	PF16211
6	26215159	26216692	ENSG00000273802	-	C796	PF00538
6	26215159	26216692	ENSG00000273802	-	C847	PF00622
6	26215159	26216692	ENSG00000273802	-	C1936	PF13765
6	26215159	26216692	ENSG00000273802	-	C2216	PF15511
6	26215159	26216692	ENSG00000273802	-	C2253	PF16211
6	26216975	26217483	ENSG00000277075	+	C796	PF00538
6	26216975	26217483	ENSG00000277075	+	C847	PF00622
6	26216975	26217483	ENSG00000277075	+	C1936	PF13765
6	26216975	26217483	ENSG00000277075	+	C2216	PF15511
6	26224199	26227473	ENSG00000274750	+	C796	PF00538
6	26224199	26227473	ENSG00000274750	+	C847	PF00622
6	26224199	26227473	ENSG00000274750	+	C1936	PF13765
6	26224199	26227473	ENSG00000274750	+	C2216	PF15511
6	26234268	26234933	ENSG00000124575	-	C502	PF00125
6	26234268	26234933	ENSG00000124575	-	C847	PF00622
6	26234268	26234933	ENSG00000124575	-	C1936	PF13765
6	26234268	26234933	ENSG00000124575	-	C2216	PF15511
6	26240426	26240737	ENSG00000274618	+	C502	PF00125
6	26240426	26240737	ENSG00000274618	+	C847	PF00622
6	26240426	26240737	ENSG00000274618	+	C1936	PF13765
6	26246681	26246977	ENSG00000275663	-	C502	PF00125
6	26246681	26246977	ENSG00000275663	-	C847	PF00622
6	26246681	26246977	ENSG00000275663	-	C1936	PF13765
6	26246681	26246977	ENSG00000275663	-	C2216	PF15511
6	26250195	26250605	ENSG00000277775	-	C847	PF00622
6	26250195	26250605	ENSG00000277775	-	C1936	PF13765
6	26250195	26250605	ENSG00000277775	-	C2216	PF15511
6	26251651	26253710	ENSG00000275713	+	C847	PF00622
6	26251651	26253710	ENSG00000275713	+	C1936	PF13765
6	26251651	26253710	ENSG00000275713	+	C2216	PF15511
6	26269405	26271815	ENSG00000273983	-	C847	PF00622
6	26269405	26271815	ENSG00000273983	-	C1936	PF13765
6	26269405	26271815	ENSG00000273983	-	C2216	PF15511
6	26272976	26273356	ENSG00000278588	+	C847	PF00622
6	26272976	26273356	ENSG00000278588	+	C1936	PF13765
6	26272976	26273356	ENSG00000278588	+	C2216	PF15511
6	26277609	26285638	ENSG00000158406	-	C847	PF00622
6	26277609	26285638	ENSG00000158406	-	C1936	PF13765
6	26365159	26378320	ENSG00000186470	+	C847	PF00622
6	26365159	26378320	ENSG00000186470	+	C1936	PF13765
6	27138588	27139881	ENSG00000276180	+	C2254	PF16211
6	27138588	27139881	ENSG00000276180	+	C503	PF00125
6	27146418	27146798	ENSG00000197903	-	C2254	PF16211
6	27810064	27811300	ENSG00000278828	+	C2255	PF16211
6	27815044	27815424	ENSG00000273703	+	C2255	PF16211
6	27824108	27824480	ENSG00000197238	+	C504	PF00125
6	27824108	27824480	ENSG00000197238	+	C2255	PF16211
6	27831216	27831527	ENSG00000273542	-	C504	PF00125
6	27831216	27831527	ENSG00000273542	-	C2255	PF16211
6	27837760	27865798	ENSG00000233822	+	C2217	PF15511
6	27837760	27865798	ENSG00000233822	+	C2255	PF16211
6	27837947	27838339	ENSG00000275221	-	C2217	PF15511
6	27865355	27865747	ENSG00000276903	+	C2217	PF15511
6	27866849	27867529	ENSG00000184357	-	C504	PF00125
6	27866849	27867529	ENSG00000184357	-	C2217	PF15511
6	27866849	27867529	ENSG00000184357	-	C2255	PF16211
6	27871905	27872315	ENSG00000275379	-	C2217	PF15511
6	27871905	27872315	ENSG00000275379	-	C2255	PF16211
6	27873199	27873510	ENSG00000275126	-	C504	PF00125
6	27873199	27873510	ENSG00000275126	-	C2255	PF16211
6	27890382	27893106	ENSG00000197153	-	C2255	PF16211
6	28224886	28233482	ENSG00000137185	+	C1072	PF01352
6	28259320	28260958	ENSG00000189134	+	C412	PF00096
6	28259320	28260958	ENSG00000189134	+	C1072	PF01352
6	28259320	28260958	ENSG00000189134	+	C1242	PF02023
6	28259320	28260958	ENSG00000189134	+	C2057	PF13912
6	28267010	28278224	ENSG00000197062	+	C1072	PF01352
6	28267010	28278224	ENSG00000197062	+	C2057	PF13912
6	28267121	28281580	ENSG00000276302	+	C412	PF00096
6	28267121	28281580	ENSG00000276302	+	C1072	PF01352
6	28267121	28281580	ENSG00000276302	+	C1242	PF02023
6	28267121	28281580	ENSG00000276302	+	C2057	PF13912
6	28281572	28302549	ENSG00000137338	+	C412	PF00096
6	28281572	28302549	ENSG00000137338	+	C1072	PF01352
6	28281572	28302549	ENSG00000137338	+	C2057	PF13912
6	28324693	28356271	ENSG00000235109	-	C1072	PF01352
6	28503296	28528215	ENSG00000198704	-	C1242	PF02023
6	28525925	28534952	ENSG00000224586	+	C1242	PF02023
6	29486697	29487956	ENSG00000204687	-	C1965	PF13853
6	29555515	29559925	ENSG00000213886	-	C1965	PF13853
6	29555629	29589038	ENSG00000204681	-	C1965	PF13853
6	30070266	30070333	ENSG00000204619	+	C1937	PF13765
6	30070266	30070333	ENSG00000204619	+	C2190	PF15227
6	30102897	30113106	ENSG00000204616	-	C1937	PF13765
6	30136108	30148735	ENSG00000204614	+	C874	PF00643
6	30136108	30148735	ENSG00000204614	+	C1937	PF13765
6	30136108	30148735	ENSG00000204614	+	C2190	PF15227
6	30151945	30160934	ENSG00000204613	-	C469	PF00097
6	30163206	30172696	ENSG00000204610	+	C2190	PF15227
6	30328907	30343729	ENSG00000204599	+	C1415	PF04032
6	30328907	30343729	ENSG00000248167	+	C850	PF00622
6	30345131	30346854	ENSG00000241370	+	C874	PF00643
6	30345131	30346854	ENSG00000241370	+	C1937	PF13765
6	30345131	30346854	ENSG00000241370	+	C2190	PF15227
6	30556886	30557174	ENSG00000204590	-	C868	PF00642
6	30571376	30597179	ENSG00000204574	+	C868	PF00642
6	30617709	30618612	ENSG00000204568	+	C868	PF00642
6	30720201	30725426	ENSG00000196230	+	C760	PF00498
6	30727709	30742733	ENSG00000137312	-	C760	PF00498
6	30743199	30744554	ENSG00000137331	-	C760	PF00498
6	30876421	30900156	ENSG00000204580	+	C760	PF00498
6	30908184	30914106	ENSG00000213780	+	C760	PF00498
6	30908242	30926459	ENSG00000137411	+	C760	PF00498
6	30931353	30955636	ENSG00000196260	-	C760	PF00498
6	30934523	30954221	ENSG00000168631	+	C760	PF00498
6	30983718	30989903	ENSG00000204544	+	C760	PF00498
6	31010474	31035402	ENSG00000261272	+	C760	PF00498
6	31111223	31112559	ENSG00000204542	-	C760	PF00498
6	31114750	31140092	ENSG00000204540	+	C760	PF00498
6	31115090	31120446	ENSG00000204539	-	C760	PF00498
6	31137536	31139350	ENSG00000204538	-	C760	PF00498
6	31142439	31158238	ENSG00000204536	-	C760	PF00498
6	31164337	31167159	ENSG00000204531	-	C760	PF00498
6	31530219	31530232	ENSG00000204511	+	C1360	PF03179
6	31530219	31530232	ENSG00000204511	+	C641	PF00270
6	31530219	31530232	ENSG00000204511	+	C651	PF00271
6	31530219	31542448	ENSG00000198563	-	C1360	PF03179
6	31530219	31546608	ENSG00000254870	-	C641	PF00270
6	31530219	31546608	ENSG00000254870	-	C651	PF00271
6	31544462	31548427	ENSG00000213760	-	C641	PF00270
6	31544462	31548427	ENSG00000213760	-	C651	PF00271
6	31546870	31548427	ENSG00000213760	-	C1919	PF13637
6	31546870	31548427	ENSG00000204498	+	C1360	PF03179
6	31546870	31558829	ENSG00000204498	+	C641	PF00270
6	31546870	31558829	ENSG00000204498	+	C651	PF00271
6	31572054	31574324	ENSG00000226979	+	C641	PF00270
6	31572054	31574324	ENSG00000226979	+	C651	PF00271
6	31572054	31574324	ENSG00000226979	+	C1919	PF13637
6	31575567	31578336	ENSG00000232810	+	C641	PF00270
6	31575567	31578336	ENSG00000232810	+	C651	PF00271
6	31575567	31578336	ENSG00000232810	+	C1919	PF13637
6	31580525	31582522	ENSG00000227507	-	C641	PF00270
6	31580525	31582522	ENSG00000227507	-	C651	PF00271
6	31580525	31582522	ENSG00000227507	-	C1919	PF13637
6	31588895	31588909	ENSG00000204482	+	C1605	PF07686
6	31586124	31588909	ENSG00000204482	+	C641	PF00270
6	31586124	31588909	ENSG00000204482	+	C651	PF00271
6	31586124	31588909	ENSG00000204482	+	C1919	PF13637
6	31588895	31592985	ENSG00000204475	-	C641	PF00270
6	31588895	31592985	ENSG00000204475	-	C651	PF00271
6	31588895	31592985	ENSG00000204475	-	C1919	PF13637
6	31615184	31617021	ENSG00000204472	+	C1605	PF07686
6	31615184	31617021	ENSG00000204472	+	C641	PF00270
6	31615184	31617021	ENSG00000204472	+	C651	PF00271
6	31615184	31617021	ENSG00000204472	+	C1919	PF13637
6	31620720	31637771	ENSG00000204469	+	C1605	PF07686
6	31620720	31637771	ENSG00000204469	+	C641	PF00270
6	31620720	31637771	ENSG00000204469	+	C651	PF00271
6	31620720	31637771	ENSG00000204469	+	C1919	PF13637
6	31639028	31652705	ENSG00000204463	-	C1605	PF07686
6	31639028	31652705	ENSG00000204463	-	C641	PF00270
6	31639028	31652705	ENSG00000204463	-	C651	PF00271
6	31639028	31652705	ENSG00000204463	-	C1919	PF13637
6	31652416	31658210	ENSG00000204444	+	C1605	PF07686
6	31652416	31658210	ENSG00000204444	+	C641	PF00270
6	31652416	31658210	ENSG00000204444	+	C651	PF00271
6	31652416	31658210	ENSG00000204444	+	C1919	PF13637
6	31658298	31660772	ENSG00000204439	-	C1605	PF07686
6	31658298	31660772	ENSG00000204439	-	C641	PF00270
6	31658298	31660772	ENSG00000204439	-	C651	PF00271
6	31658298	31660772	ENSG00000204439	-	C1919	PF13637
6	31665236	31666283	ENSG00000204438	-	C1042	PF01214
6	31661229	31666283	ENSG00000204438	-	C1605	PF07686
6	31661229	31666283	ENSG00000204438	-	C641	PF00270
6	31661229	31666283	ENSG00000204438	-	C651	PF00271
6	31665236	31670343	ENSG00000204435	+	C1605	PF07686
6	31665236	31670343	ENSG00000204435	+	C641	PF00270
6	31665236	31670343	ENSG00000204435	+	C651	PF00271
6	31665236	31666283	ENSG00000204435	+	C1919	PF13637
6	31666102	31673546	ENSG00000263020	+	C1605	PF07686
6	31666102	31673546	ENSG00000263020	+	C641	PF00270
6	31666102	31673546	ENSG00000263020	+	C651	PF00271
6	31666102	31666283	ENSG00000263020	+	C1919	PF13637
6	31670167	31673546	ENSG00000240053	+	C1042	PF01214
6	31670167	31673776	ENSG00000240053	+	C1605	PF07686
6	31670167	31673776	ENSG00000240053	+	C641	PF00270
6	31670167	31673776	ENSG00000240053	+	C651	PF00271
6	31676684	31684040	ENSG00000204428	-	C1605	PF07686
6	31676684	31684040	ENSG00000204428	-	C641	PF00270
6	31676684	31684040	ENSG00000204428	-	C651	PF00271
6	31686949	31703444	ENSG00000204427	-	C1605	PF07686
6	31686949	31703444	ENSG00000204427	-	C641	PF00270
6	31686949	31703444	ENSG00000204427	-	C651	PF00271
